"tre_cn","prev_tre_cn","plt_cn.re","plot_id","tree_status.re","species","dbh_in.re","plt_cn.init","tree_status.init","dbh_in.init"
"658200571126144","23236456010497","412220240489998","41-2-19-70987","live","OTHER",7.1,"22953918010497","live",6
"658200572126144","23236457010497","412220240489998","41-2-19-70987","live","PSME",5.5,"22953918010497","live",5.1
"658200573126144","23236458010497","412220240489998","41-2-19-70987","live","PSME",9.5,"22953918010497","live",7.9
"658200574126144","23236459010497","412220240489998","41-2-19-70987","live","OTHER",8,"22953918010497","live",7.2
"658200575126144","23236460010497","412220240489998","41-2-19-70987","live","OTHER",9,"22953918010497","live",7.9
"658200576126144","23236461010497","412220240489998","41-2-19-70987","live","OTHER",5.9,"22953918010497","live",5.4
"658200584126144","23236393010497","412220240489998","41-2-19-70987","live","PSME",13,"22953918010497","live",12.9
"658200585126144","23236394010497","412220240489998","41-2-19-70987","live","OTHER",12.5,"22953918010497","live",11.9
"658200586126144","23236395010497","412220240489998","41-2-19-70987","live","PILA",43.3,"22953918010497","live",42.6
"658200587126144","23236396010497","412220240489998","41-2-19-70987","live","OTHER",37,"22953918010497","live",35.2
"658200580126144","23236397010497","412220240489998","41-2-19-70987","live","PSME",15.5,"22953918010497","live",15.5
"658200588126144","23236401010497","412220240489998","41-2-19-70987","live","OTHER",25.2,"22953918010497","live",23.7
"658200589126144","23236398010497","412220240489998","41-2-19-70987","live","PSME",10.9,"22953918010497","live",11
"658200591126144","23236400010497","412220240489998","41-2-19-70987","live","OTHER",9.5,"22953918010497","live",9.1
"658200592126144","23236402010497","412220240489998","41-2-19-70987","live","PILA",28.4,"22953918010497","live",27
"658200594126144","23236426010497","412220240489998","41-2-19-70987","live","OTHER",9,"22953918010497","live",7.8
"658200597126144","23236429010497","412220240489998","41-2-19-70987","live","PSME",12.9,"22953918010497","live",12.4
"658200598126144","23236430010497","412220240489998","41-2-19-70987","live","PSME",14,"22953918010497","live",13.3
"658200599126144","23236431010497","412220240489998","41-2-19-70987","live","PSME",19.4,"22953918010497","live",18.4
"658200600126144","23236432010497","412220240489998","41-2-19-70987","live","PSME",5.1,"22953918010497","live",5
"658200601126144","23236433010497","412220240489998","41-2-19-70987","live","PSME",15.1,"22953918010497","live",14.6
"658200602126144","23236434010497","412220240489998","41-2-19-70987","live","PSME",7.9,"22953918010497","live",7.9
"658200603126144","23236435010497","412220240489998","41-2-19-70987","live","OTHER",5.3,"22953918010497","live",4.5
"658200604126144","23236436010497","412220240489998","41-2-19-70987","live","OTHER",5,"22953918010497","live",4.5
"658200605126144","23236437010497","412220240489998","41-2-19-70987","live","OTHER",2.5,"22953918010497","live",2.3
"504493280126144","212841577020004","444202382489998","41-2-19-72180","live","PILA",41.5,"193208961020004","live",40.8
"504493281126144","212841578020004","444202382489998","41-2-19-72180","live","PSME",24.2,"193208961020004","live",23.7
"504493282126144","212841579020004","444202382489998","41-2-19-72180","live","PSME",30.2,"193208961020004","live",29.4
"504493284126144","212841581020004","444202382489998","41-2-19-72180","live","OTHER",15,"193208961020004","live",14.6
"504493286126144","212841583020004","444202382489998","41-2-19-72180","live","PSME",30.5,"193208961020004","live",30
"504493288126144","212841585020004","444202382489998","41-2-19-72180","live","PSME",37.4,"193208961020004","live",36.9
"504493289126144","212841838020004","444202382489998","41-2-19-72180","live","PSME",36,"193208961020004","live",34.9
"504493290126144","212841839020004","444202382489998","41-2-19-72180","live","PSME",34.2,"193208961020004","live",33.4
"504493291126144","212841840020004","444202382489998","41-2-19-72180","live","PSME",27.3,"193208961020004","live",26.9
"504493294126144","212841843020004","444202382489998","41-2-19-72180","live","PSME",14.8,"193208961020004","live",13
"504493298126144","212841847020004","444202382489998","41-2-19-72180","live","ABCO",6.4,"193208961020004","live",5.2
"504493299126144","212841848020004","444202382489998","41-2-19-72180","live","ABCO",11,"193208961020004","live",9.9
"504493300126144","212841849020004","444202382489998","41-2-19-72180","live","CADE27",11.2,"193208961020004","live",9.7
"504493301126144","212841850020004","444202382489998","41-2-19-72180","live","ABCO",10,"193208961020004","live",9
"504493305126144","212841306020004","444202382489998","41-2-19-72180","live","CADE27",43.5,"193208961020004","live",42.9
"504493306126144","212841307020004","444202382489998","41-2-19-72180","live","CADE27",42.9,"193208961020004","live",42
"504493309126144","212841310020004","444202382489998","41-2-19-72180","live","PSME",35.2,"193208961020004","live",35.2
"504493310126144","212841311020004","444202382489998","41-2-19-72180","live","PSME",33.4,"193208961020004","live",32.8
"504493311126144","212841565020004","444202382489998","41-2-19-72180","live","PSME",32.8,"193208961020004","live",31.9
"504493314126144","212841567020004","444202382489998","41-2-19-72180","live","PSME",22.7,"193208961020004","live",22.4
"504493315126144","212841568020004","444202382489998","41-2-19-72180","live","CADE27",35.3,"193208961020004","live",34.4
"504493317126144","212841570020004","444202382489998","41-2-19-72180","live","PSME",32,"193208961020004","live",30.8
"504493318126144","212841571020004","444202382489998","41-2-19-72180","live","PSME",25.6,"193208961020004","live",24.3
"504493319126144","212841572020004","444202382489998","41-2-19-72180","live","PSME",14.5,"193208961020004","live",14.1
"504493320126144","212841573020004","444202382489998","41-2-19-72180","live","CADE27",10.4,"193208961020004","live",10.1
"504493321126144","212841574020004","444202382489998","41-2-19-72180","live","PSME",20.9,"193208961020004","live",19.5
"504493323126144","212841576020004","444202382489998","41-2-19-72180","live","CADE27",17.7,"193208961020004","live",17.3
"504500987126144","212842612020004","444202434489998","41-2-19-83839","live","PSME",15.7,"193208991020004","live",14.6
"504500988126144","212842613020004","444202434489998","41-2-19-83839","live","PSME",14.7,"193208991020004","live",13.4
"504500989126144","212842614020004","444202434489998","41-2-19-83839","live","PSME",17.8,"193208991020004","live",16.3
"504500990126144","212842615020004","444202434489998","41-2-19-83839","live","PSME",47.6,"193208991020004","live",47.2
"504500991126144","212842869020004","444202434489998","41-2-19-83839","live","PSME",10.8,"193208991020004","live",10.4
"504500992126144","212842870020004","444202434489998","41-2-19-83839","live","CADE27",47.8,"193208991020004","live",46.4
"504500993126144","212842871020004","444202434489998","41-2-19-83839","live","PSME",13.8,"193208991020004","live",13.1
"504500996126144","212843142020004","444202434489998","41-2-19-83839","live","PILA",19.5,"193208991020004","live",16.5
"504500997126144","212843143020004","444202434489998","41-2-19-83839","live","PSME",14.6,"193208991020004","live",13.4
"504500998126144","212843145020004","444202434489998","41-2-19-83839","live","PSME",6.3,"193208991020004","live",5.3
"504500999126144","212843146020004","444202434489998","41-2-19-83839","live","PSME",50.7,"193208991020004","live",49.1
"504501003126144","212842872020004","444202434489998","41-2-19-83839","live","PSME",42.6,"193208991020004","live",42.3
"504501004126144","212842873020004","444202434489998","41-2-19-83839","live","CADE27",9.8,"193208991020004","live",9
"504501005126144","212842874020004","444202434489998","41-2-19-83839","live","OTHER",26.3,"193208991020004","live",24.4
"504501007126144","212842876020004","444202434489998","41-2-19-83839","live","PSME",8.2,"193208991020004","live",8
"504501008126144","212842877020004","444202434489998","41-2-19-83839","live","CADE27",9.9,"193208991020004","live",9
"504501009126144","212842878020004","444202434489998","41-2-19-83839","live","CADE27",8.2,"193208991020004","live",7.3
"504501010126144","212842879020004","444202434489998","41-2-19-83839","live","PSME",42.1,"193208991020004","live",41.5
"504501011126144","212842880020004","444202434489998","41-2-19-83839","live","PSME",5.5,"193208991020004","live",5.3
"504501017126144","212842883020004","444202434489998","41-2-19-83839","live","PSME",9.3,"193208991020004","live",9.1
"504501018126144","212842882020004","444202434489998","41-2-19-83839","live","PSME",18.2,"193208991020004","live",16.6
"504501019126144","212842881020004","444202434489998","41-2-19-83839","live","PSME",6.8,"193208991020004","live",6.5
"504501020126144","212842884020004","444202434489998","41-2-19-83839","live","PSME",21.7,"193208991020004","live",19.9
"504501021126144","212842885020004","444202434489998","41-2-19-83839","live","PSME",13.2,"193208991020004","live",12.8
"504501022126144","212842887020004","444202434489998","41-2-19-83839","live","PSME",18.6,"193208991020004","live",16.6
"504501023126144","212842888020004","444202434489998","41-2-19-83839","live","PSME",24.5,"193208991020004","live",22.3
"504501024126144","212842889020004","444202434489998","41-2-19-83839","live","PSME",18,"193208991020004","live",16.3
"504517447126144","212840563020004","444202555489998","41-2-19-87474","live","OTHER",29.5,"193209069020004","live",28.5
"504517449126144","212840565020004","444202555489998","41-2-19-87474","live","OTHER",7.8,"193209069020004","live",6.7
"504517451126144","212840821020004","444202555489998","41-2-19-87474","live","OTHER",9.8,"193209069020004","live",8.8
"504517452126144","212840822020004","444202555489998","41-2-19-87474","live","OTHER",6.8,"193209069020004","live",6.1
"504517453126144","212840823020004","444202555489998","41-2-19-87474","live","OTHER",7.9,"193209069020004","live",7.3
"504517454126144","212840824020004","444202555489998","41-2-19-87474","live","OTHER",6.5,"193209069020004","live",5.9
"504517456126144","212840826020004","444202555489998","41-2-19-87474","live","OTHER",5.7,"193209069020004","live",5.3
"504517457126144","212840827020004","444202555489998","41-2-19-87474","live","OTHER",10.8,"193209069020004","live",9.8
"504517458126144","212840828020004","444202555489998","41-2-19-87474","live","OTHER",6,"193209069020004","live",5.6
"504517460126144","212840820020004","444202555489998","41-2-19-87474","live","OTHER",9.6,"193209069020004","live",8.3
"504517464126144","212840834020004","444202555489998","41-2-19-87474","live","OTHER",14.8,"193209069020004","live",13.2
"504517461126144","212840830020004","444202555489998","41-2-19-87474","live","OTHER",2,"193209069020004","live",2
"504517462126144","212840831020004","444202555489998","41-2-19-87474","live","OTHER",7.2,"193209069020004","live",6.5
"504517463126144","212840832020004","444202555489998","41-2-19-87474","live","OTHER",8.4,"193209069020004","live",8.1
"504517465126144","212840835020004","444202555489998","41-2-19-87474","live","OTHER",7.2,"193209069020004","live",6.6
"504517466126144","212840836020004","444202555489998","41-2-19-87474","live","OTHER",11.7,"193209069020004","live",10.6
"504517467126144","212840837020004","444202555489998","41-2-19-87474","live","OTHER",11.9,"193209069020004","live",10.6
"504517468126144","212840838020004","444202555489998","41-2-19-87474","live","PSME",42,"193209069020004","live",41.5
"504517469126144","212840839020004","444202555489998","41-2-19-87474","live","OTHER",6.1,"193209069020004","live",5.6
"504517471126144","212836718020004","444202555489998","41-2-19-87474","live","OTHER",13.2,"193209069020004","live",11.7
"504517472126144","212836719020004","444202555489998","41-2-19-87474","live","OTHER",5.8,"193209069020004","live",5.5
"504517473126144","212836720020004","444202555489998","41-2-19-87474","live","OTHER",5.6,"193209069020004","live",5.2
"504517476126144","212836723020004","444202555489998","41-2-19-87474","live","OTHER",7,"193209069020004","live",6.6
"504517484126144","212840013020004","444202555489998","41-2-19-87474","live","OTHER",11.8,"193209069020004","live",10.7
"504517485126144","212840014020004","444202555489998","41-2-19-87474","live","OTHER",8.1,"193209069020004","live",7.5
"504517486126144","212840015020004","444202555489998","41-2-19-87474","live","OTHER",5.8,"193209069020004","live",5.5
"504517488126144","212840017020004","444202555489998","41-2-19-87474","live","OTHER",13.5,"193209069020004","live",12.5
"504517489126144","212840018020004","444202555489998","41-2-19-87474","live","OTHER",6.8,"193209069020004","live",6.5
"504517490126144","212840272020004","444202555489998","41-2-19-87474","live","OTHER",6.3,"193209069020004","live",6.1
"504517491126144","212840273020004","444202555489998","41-2-19-87474","live","OTHER",6.9,"193209069020004","live",6.2
"504517495126144","212840277020004","444202555489998","41-2-19-87474","live","OTHER",10.7,"193209069020004","live",9.7
"504517492126144","212840274020004","444202555489998","41-2-19-87474","live","OTHER",12.7,"193209069020004","live",11.5
"504517493126144","212840275020004","444202555489998","41-2-19-87474","live","PSME",7.4,"193209069020004","live",6.7
"504517496126144","212840278020004","444202555489998","41-2-19-87474","live","OTHER",12.8,"193209069020004","live",11.5
"504517497126144","212840279020004","444202555489998","41-2-19-87474","live","OTHER",7.1,"193209069020004","live",6.6
"504517502126144","212840280020004","444202555489998","41-2-19-87474","live","OTHER",7.1,"193209069020004","live",6.9
"504517503126144","212840281020004","444202555489998","41-2-19-87474","live","OTHER",7.9,"193209069020004","live",7.1
"504517504126144","212840282020004","444202555489998","41-2-19-87474","live","OTHER",11.3,"193209069020004","live",10.2
"504517506126144","212840284020004","444202555489998","41-2-19-87474","live","OTHER",7.3,"193209069020004","live",7
"504517507126144","212840285020004","444202555489998","41-2-19-87474","live","OTHER",36,"193209069020004","live",35.4
"504517508126144","212840287020004","444202555489998","41-2-19-87474","live","OTHER",5.9,"193209069020004","live",5.6
"504517510126144","212840290020004","444202555489998","41-2-19-87474","live","PILA",32.5,"193209069020004","live",31.8
"504517511126144","212840291020004","444202555489998","41-2-19-87474","live","OTHER",6.9,"193209069020004","live",6.8
"504517512126144","212840292020004","444202555489998","41-2-19-87474","live","OTHER",5.7,"193209069020004","live",5.5
"504517513126144","212840545020004","444202555489998","41-2-19-87474","live","OTHER",7.2,"193209069020004","live",6.6
"504517514126144","212840546020004","444202555489998","41-2-19-87474","live","PSME",33.5,"193209069020004","live",32.6
"504517515126144","212840548020004","444202555489998","41-2-19-87474","live","OTHER",5.4,"193209069020004","live",5.1
"504517516126144","212840549020004","444202555489998","41-2-19-87474","live","OTHER",11.1,"193209069020004","live",10.3
"504517517126144","212840550020004","444202555489998","41-2-19-87474","live","PSME",36.4,"193209069020004","live",35.2
"504517518126144","212840551020004","444202555489998","41-2-19-87474","live","OTHER",5.7,"193209069020004","live",5.6
"504517519126144","212840552020004","444202555489998","41-2-19-87474","live","OTHER",6.6,"193209069020004","live",6
"504517520126144","212840553020004","444202555489998","41-2-19-87474","live","OTHER",7.9,"193209069020004","live",7.9
"504517521126144","212840555020004","444202555489998","41-2-19-87474","live","OTHER",11.4,"193209069020004","live",10.3
"504517525126144","212840559020004","444202555489998","41-2-19-87474","live","OTHER",6.4,"193209069020004","live",5.9
"504517522126144","212840556020004","444202555489998","41-2-19-87474","live","OTHER",5.5,"193209069020004","live",5.4
"504517526126144","212840560020004","444202555489998","41-2-19-87474","live","OTHER",13.4,"193209069020004","live",12.4
"504517527126144","212840561020004","444202555489998","41-2-19-87474","live","OTHER",13.9,"193209069020004","live",12.8
"504517528126144","212840562020004","444202555489998","41-2-19-87474","live","OTHER",9.7,"193209069020004","live",8.9
"504517529126144","212840286020004","444202555489998","41-2-19-87474","live","OTHER",9.3,"193209069020004","live",8.6
"504517530126144","212840288020004","444202555489998","41-2-19-87474","live","OTHER",7.2,"193209069020004","live",6.6
"504499362126144","212845363020004","444202423489998","41-2-19-93625","live","ABCO",17.5,"193209065020004","live",17
"504499363126144","212845366020004","444202423489998","41-2-19-93625","live","ABCO",7,"193209065020004","live",6.7
"504499364126144","212845367020004","444202423489998","41-2-19-93625","live","PSME",60.3,"193209065020004","live",56.7
"504499365126144","212845369020004","444202423489998","41-2-19-93625","live","ABCO",39.3,"193209065020004","live",38.3
"504499367126144","212845371020004","444202423489998","41-2-19-93625","live","ABCO",31.7,"193209065020004","live",30.6
"504499368126144","212840955020004","444202423489998","41-2-19-93625","live","ABCO",16.7,"193209065020004","live",16.2
"504499369126144","212840956020004","444202423489998","41-2-19-93625","live","ABCO",30.7,"193209065020004","live",29.4
"504499374126144","212840959020004","444202423489998","41-2-19-93625","live","PSME",7,"193209065020004","live",5.3
"504499372126144","212840957020004","444202423489998","41-2-19-93625","live","ABCO",8,"193209065020004","live",5
"504499373126144","212840958020004","444202423489998","41-2-19-93625","live","PSME",20.7,"193209065020004","live",14.6
"504499375126144","212845087020004","444202423489998","41-2-19-93625","live","PSME",35.2,"193209065020004","live",32.6
"504499377126144","212845089020004","444202423489998","41-2-19-93625","live","PSME",46.5,"193209065020004","live",43.9
"504499378126144","212845090020004","444202423489998","41-2-19-93625","live","ABCO",13.7,"193209065020004","live",12.5
"504499379126144","212845091020004","444202423489998","41-2-19-93625","live","PSME",45.2,"193209065020004","live",44.1
"504499380126144","212845093020004","444202423489998","41-2-19-93625","live","OTHER",37.2,"193209065020004","live",36.9
"504499381126144","212845094020004","444202423489998","41-2-19-93625","live","ABCO",34.2,"193209065020004","live",33.6
"504499382126144","212845095020004","444202423489998","41-2-19-93625","live","ABCO",34.1,"193209065020004","live",32.9
"504499384126144","212845096020004","444202423489998","41-2-19-93625","live","PSME",43.7,"193209065020004","live",42.2
"504499385126144","212845097020004","444202423489998","41-2-19-93625","live","ABCO",30.9,"193209065020004","live",30.5
"504499387126144","212845099020004","444202423489998","41-2-19-93625","live","PSME",46.3,"193209065020004","live",44.5
"504499388126144","212845352020004","444202423489998","41-2-19-93625","live","PSME",49.1,"193209065020004","live",46.9
"504499391126144","212845355020004","444202423489998","41-2-19-93625","live","PSME",57.1,"193209065020004","live",54.4
"504499392126144","212845357020004","444202423489998","41-2-19-93625","live","PSME",65,"193209065020004","live",63.4
"504499393126144","212845358020004","444202423489998","41-2-19-93625","live","ABCO",15.8,"193209065020004","live",15.1
"504499394126144","212845359020004","444202423489998","41-2-19-93625","live","ABCO",27.5,"193209065020004","live",26.8
"504499395126144","212845361020004","444202423489998","41-2-19-93625","live","PSME",39,"193209065020004","live",37.9
"504499396126144","212845362020004","444202423489998","41-2-19-93625","live","PSME",38.9,"193209065020004","live",36.2
"504499397126144","212845356020004","444202423489998","41-2-19-93625","live","PSME",34.3,"193209065020004","live",31.7
"658202705126144","23235307010497","412220851489998","41-2-19-94001","live","PSME",57.5,"22953866010497","live",55.3
"658202703126144","23235305010497","412220851489998","41-2-19-94001","live","PSME",57.6,"22953866010497","live",56.2
"658202704126144","23235306010497","412220851489998","41-2-19-94001","live","PSME",33.2,"22953866010497","live",30
"658202707126144","23235309010497","412220851489998","41-2-19-94001","live","PSME",52.4,"22953866010497","live",52
"658202708126144","23235316010497","412220851489998","41-2-19-94001","live","PILA",3.4,"22953866010497","live",1.2
"658202709126144","23235318010497","412220851489998","41-2-19-94001","live","CADE27",20.5,"22953866010497","live",16.9
"658202715126144","23235320010497","412220851489998","41-2-19-94001","live","ABCO",7.1,"22953866010497","live",5.4
"658202719126144","23235324010497","412220851489998","41-2-19-94001","live","ABCO",7.5,"22953866010497","live",5.5
"658202722126144","23235327010497","412220851489998","41-2-19-94001","live","PSME",34.9,"22953866010497","live",30.9
"658202727126144","23235332010497","412220851489998","41-2-19-94001","live","ABCO",7.6,"22953866010497","live",5.1
"658202728126144","23235333010497","412220851489998","41-2-19-94001","live","ABCO",8.6,"22953866010497","live",6.6
"658202729126144","23235335010497","412220851489998","41-2-19-94001","live","ABCO",8.4,"22953866010497","live",5.6
"658202731126144","23235334010497","412220851489998","41-2-19-94001","live","PSME",40.9,"22953866010497","live",38.5
"658202745126144","23235310010497","412220851489998","41-2-19-94001","live","PILA",47.6,"22953866010497","live",46.2
"658202746126144","23235311010497","412220851489998","41-2-19-94001","live","PSME",19.4,"22953866010497","live",16.6
"658202747126144","23235312010497","412220851489998","41-2-19-94001","live","CADE27",6.9,"22953866010497","live",5.8
"658202748126144","23235313010497","412220851489998","41-2-19-94001","live","ABCO",7.6,"22953866010497","live",6.5
"658202749126144","23235314010497","412220851489998","41-2-19-94001","live","PSME",14.1,"22953866010497","live",11.5
"658202750126144","23235315010497","412220851489998","41-2-19-94001","live","PSME",15.4,"22953866010497","live",12.1
"658204490126144","23235015010497","412221805489998","41-2-19-94137","live","PSME",41,"22953860010497","live",38.6
"658204491126144","23235016010497","412221805489998","41-2-19-94137","live","PSME",25.9,"22953860010497","live",25.2
"658204492126144","23235017010497","412221805489998","41-2-19-94137","live","PSME",33.8,"22953860010497","live",32
"658204493126144","23235018010497","412221805489998","41-2-19-94137","live","PSME",12.6,"22953860010497","live",11.8
"658204494126144","23235019010497","412221805489998","41-2-19-94137","live","PSME",5.2,"22953860010497","live",5
"658204495126144","23235020010497","412221805489998","41-2-19-94137","live","PSME",37.5,"22953860010497","live",36.4
"658204496126144","23235021010497","412221805489998","41-2-19-94137","live","PILA",55.5,"22953860010497","live",54.6
"658204499126144","23235045010497","412221805489998","41-2-19-94137","live","PSME",42.3,"22953860010497","live",40.8
"658204500126144","23235047010497","412221805489998","41-2-19-94137","live","PSME",33.8,"22953860010497","live",32.6
"658204501126144","23235048010497","412221805489998","41-2-19-94137","live","PSME",10.3,"22953860010497","live",8.5
"658204510126144","23235030010497","412221805489998","41-2-19-94137","live","PSME",2.2,"22953860010497","live",1.8
"658204505126144","23235052010497","412221805489998","41-2-19-94137","live","PSME",7.1,"22953860010497","live",5.5
"658204506126144","23235053010497","412221805489998","41-2-19-94137","live","PSME",22.4,"22953860010497","live",20.1
"658204507126144","23235031010497","412221805489998","41-2-19-94137","live","PSME",33.8,"22953860010497","live",32
"658204511126144","23235034010497","412221805489998","41-2-19-94137","live","OTHER",12.7,"22953860010497","live",12.5
"658204512126144","23235035010497","412221805489998","41-2-19-94137","live","OTHER",16.9,"22953860010497","live",16.4
"658204509126144","23235036010497","412221805489998","41-2-19-94137","live","OTHER",13.1,"22953860010497","live",12.9
"658204513126144","23235037010497","412221805489998","41-2-19-94137","live","PILA",35,"22953860010497","live",30.5
"658204514126144","23235039010497","412221805489998","41-2-19-94137","live","PILA",31.7,"22953860010497","live",29.4
"658204516126144","23235038010497","412221805489998","41-2-19-94137","live","CADE27",6.5,"22953860010497","live",5.1
"658204517126144","23235041010497","412221805489998","41-2-19-94137","live","OTHER",12.6,"22953860010497","live",12.4
"658204519126144","23235043010497","412221805489998","41-2-19-94137","live","PSME",44.5,"22953860010497","live",43.8
"658204520126144","23235022010497","412221805489998","41-2-19-94137","live","PSME",1.2,"22953860010497","live",1.2
"658204521126144","23235023010497","412221805489998","41-2-19-94137","live","PSME",5.7,"22953860010497","live",4.2
"658204522126144","23235024010497","412221805489998","41-2-19-94137","live","PSME",1.9,"22953860010497","live",1.8
"658204523126144","23235025010497","412221805489998","41-2-19-94137","live","PSME",6.9,"22953860010497","live",5.2
"658204524126144","23235026010497","412221805489998","41-2-19-94137","live","PSME",32,"22953860010497","live",31.2
"658204525126144","23235027010497","412221805489998","41-2-19-94137","live","PSME",42.4,"22953860010497","live",41.1
"658204526126144","23235028010497","412221805489998","41-2-19-94137","live","PSME",41.6,"22953860010497","live",33.9
"504476259126144","212837037020004","444202255489998","41-2-19-98181","live","PSME",33.7,"193208978020004","live",32.6
"504476260126144","212837038020004","444202255489998","41-2-19-98181","live","OTHER",4.2,"193208978020004","live",5.2
"504476262126144","212837040020004","444202255489998","41-2-19-98181","live","PSME",9.6,"193208978020004","live",8.6
"504476263126144","212837041020004","444202255489998","41-2-19-98181","live","PSME",8.5,"193208978020004","live",7.6
"504476264126144","212837043020004","444202255489998","41-2-19-98181","live","PILA",40,"193208978020004","live",38.9
"504476267126144","212837042020004","444202255489998","41-2-19-98181","live","OTHER",6,"193208978020004","live",5.9
"504476270126144","212837046020004","444202255489998","41-2-19-98181","live","PSME",15.2,"193208978020004","live",15
"504476271126144","212837047020004","444202255489998","41-2-19-98181","live","PSME",11.6,"193208978020004","live",11.6
"504476272126144","212837048020004","444202255489998","41-2-19-98181","live","PSME",25.8,"193208978020004","live",25.3
"504476273126144","212837049020004","444202255489998","41-2-19-98181","live","PSME",17.4,"193208978020004","live",16.8
"504476274126144","212837050020004","444202255489998","41-2-19-98181","live","OTHER",6.2,"193208978020004","live",5.1
"504476275126144","212837051020004","444202255489998","41-2-19-98181","live","PSME",41,"193208978020004","live",40.4
"504476279126144","212837310020004","444202255489998","41-2-19-98181","live","PSME",14.7,"193208978020004","live",14.2
"504476280126144","212837350020004","444202255489998","41-2-19-98181","live","PSME",11.1,"193208978020004","live",10.8
"504476282126144","212837352020004","444202255489998","41-2-19-98181","live","PSME",30.5,"193208978020004","live",29.5
"504476283126144","212837307020004","444202255489998","41-2-19-98181","live","PSME",32.7,"193208978020004","live",31.3
"504476286126144","212837353020004","444202255489998","41-2-19-98181","live","PSME",35.9,"193208978020004","live",34.5
"504476290126144","212837358020004","444202255489998","41-2-19-98181","live","PSME",35.5,"193208978020004","live",34.1
"504476291126144","212837359020004","444202255489998","41-2-19-98181","live","PSME",48.1,"193208978020004","live",47.2
"504476292126144","212837360020004","444202255489998","41-2-19-98181","live","PSME",25.4,"193208978020004","live",24.3
"504476293126144","212837361020004","444202255489998","41-2-19-98181","live","PSME",17.2,"193208978020004","live",16.6
"504476294126144","212837362020004","444202255489998","41-2-19-98181","live","PSME",17.7,"193208978020004","live",16.9
"504476295126144","212837363020004","444202255489998","41-2-19-98181","live","PSME",42,"193208978020004","live",41.3
"504476296126144","212837364020004","444202255489998","41-2-19-98181","live","PSME",31.6,"193208978020004","live",30.2
"504476297126144","212837365020004","444202255489998","41-2-19-98181","live","PSME",6.4,"193208978020004","live",6
"504476299126144","212837367020004","444202255489998","41-2-19-98181","live","OTHER",5.6,"193208978020004","live",6
"504476300126144","212837368020004","444202255489998","41-2-19-98181","live","PSME",26.7,"193208978020004","live",25.8
"504476301126144","212837621020004","444202255489998","41-2-19-98181","live","OTHER",16.2,"193208978020004","live",14.7
"504476302126144","212837622020004","444202255489998","41-2-19-98181","live","PSME",33.2,"193208978020004","live",33
"504476306126144","212837626020004","444202255489998","41-2-19-98181","live","PSME",45.3,"193208978020004","live",44.9
"504476303126144","212837623020004","444202255489998","41-2-19-98181","live","CADE27",9,"193208978020004","live",8.3
"504476304126144","212837624020004","444202255489998","41-2-19-98181","live","PSME",30.6,"193208978020004","live",29.9
"504476305126144","212837625020004","444202255489998","41-2-19-98181","live","PSME",39.2,"193208978020004","live",38.1
"504378329126144","23235269010497","412221175489998","41-2-19-99381","live","PILA",29.9,"22953865010497","live",28.5
"504378330126144","23235270010497","412221175489998","41-2-19-99381","live","CADE27",11.1,"22953865010497","live",9.5
"504378332126144","23235272010497","412221175489998","41-2-19-99381","live","CADE27",14,"22953865010497","live",12.1
"504378334126144","23235274010497","412221175489998","41-2-19-99381","live","OTHER",2.7,"22953865010497","live",1
"504378339126144","23235287010497","412221175489998","41-2-19-99381","live","PSME",2.4,"22953865010497","live",2.2
"504378340126144","23235288010497","412221175489998","41-2-19-99381","live","CADE27",2.3,"22953865010497","live",2
"504378344126144","23235292010497","412221175489998","41-2-19-99381","live","OTHER",1.3,"22953865010497","live",1.2
"504378345126144","23235293010497","412221175489998","41-2-19-99381","live","OTHER",1.9,"22953865010497","live",1.7
"504378346126144","23235294010497","412221175489998","41-2-19-99381","live","PSME",13.9,"22953865010497","live",11.5
"504378348126144","23235296010497","412221175489998","41-2-19-99381","live","PSME",6.6,"22953865010497","live",5.7
"504378349126144","23235297010497","412221175489998","41-2-19-99381","live","PSME",7.7,"22953865010497","live",5.9
"504378350126144","23235298010497","412221175489998","41-2-19-99381","live","PSME",6.8,"22953865010497","live",5.5
"504378351126144","23235299010497","412221175489998","41-2-19-99381","live","PILA",32.2,"22953865010497","live",30
"504378352126144","23235300010497","412221175489998","41-2-19-99381","live","PSME",6.4,"22953865010497","live",5.1
"504378353126144","23235301010497","412221175489998","41-2-19-99381","live","PILA",41.3,"22953865010497","live",38.6
"504378354126144","23235302010497","412221175489998","41-2-19-99381","live","OTHER",10.5,"22953865010497","live",7.8
"504378355126144","23235303010497","412221175489998","41-2-19-99381","live","PSME",7.9,"22953865010497","live",6.2
"504378365126144","23235263010497","412221175489998","41-2-19-99381","live","OTHER",20.4,"22953865010497","live",18.2
"504378366126144","23235264010497","412221175489998","41-2-19-99381","live","CADE27",21.7,"22953865010497","live",19.7
"504378367126144","23235265010497","412221175489998","41-2-19-99381","live","OTHER",13.1,"22953865010497","live",12.9
"504378368126144","23235266010497","412221175489998","41-2-19-99381","live","OTHER",6.2,"22953865010497","live",5.1
"504378369126144","23235267010497","412221175489998","41-2-19-99381","live","OTHER",13.8,"22953865010497","live",11.9
"504378370126144","23235268010497","412221175489998","41-2-19-99381","live","PSME",20.7,"22953865010497","live",18.7
"504378371126144","23235275010497","412221175489998","41-2-19-99381","live","CADE27",15.9,"22953865010497","live",12.7
"504378372126144","23235276010497","412221175489998","41-2-19-99381","live","CADE27",11,"22953865010497","live",9.8
