"tre_cn","prev_tre_cn","plt_cn.re","plot_id","tree_status.re","species","dbh_in.re","plt_cn.init","tree_status.init","dbh_in.init","survived"
"177402926020004","24059400010900","30765156020004","41-3-31-66178","dead","PIPO",NA,"24059353010900","live",34.4,FALSE
"177402927020004","24059402010900","30765156020004","41-3-31-66178","live","PILA",32,"24059353010900","live",31.9,TRUE
"177402928020004","24059404010900","30765156020004","41-3-31-66178","live","PSME",9.4,"24059353010900","live",8.9,TRUE
"177402929020004","24059406010900","30765156020004","41-3-31-66178","dead","PSME",15.8,"24059353010900","live",15.1,FALSE
"177402931020004","24059410010900","30765156020004","41-3-31-66178","live","CADE27",39,"24059353010900","live",38.1,TRUE
"177402935020004","24059418010900","30765156020004","41-3-31-66178","dead","PSME",14.2,"24059353010900","live",14.3,FALSE
"177402937020004","24059422010900","30765156020004","41-3-31-66178","live","PSME",28.1,"24059353010900","live",25.6,TRUE
"177402938020004","24059424010900","30765156020004","41-3-31-66178","dead","PSME",14.8,"24059353010900","live",14.6,FALSE
"177402946020004","24059434010900","30765156020004","41-3-31-66178","live","PIPO",33.2,"24059353010900","live",32.9,TRUE
"177402952020004","24059444010900","30765156020004","41-3-31-66178","dead","PIPO",NA,"24059353010900","live",41.8,FALSE
"177402954020004","24059448010900","30765156020004","41-3-31-66178","live","PIPO",30.2,"24059353010900","live",29.5,TRUE
"177402955020004","24059450010900","30765156020004","41-3-31-66178","dead","PSME",43.6,"24059353010900","live",46.4,FALSE
"177337485020004","24073973010900","30763415020004","41-3-35-53538","live","ABCO",25,"24073916010900","live",24.7,TRUE
"177337486020004","24073975010900","30763415020004","41-3-35-53538","live","OTHER",25.4,"24073916010900","live",24.5,TRUE
"177337487020004","24073977010900","30763415020004","41-3-35-53538","live","OTHER",32.5,"24073916010900","live",32.3,TRUE
"177337488020004","24073979010900","30763415020004","41-3-35-53538","live","OTHER",16.6,"24073916010900","live",15.6,TRUE
"177337489020004","24073981010900","30763415020004","41-3-35-53538","live","OTHER",38.7,"24073916010900","live",38.4,TRUE
"177337491020004","24073985010900","30763415020004","41-3-35-53538","live","OTHER",33.9,"24073916010900","live",32.8,TRUE
"177337492020004","24073987010900","30763415020004","41-3-35-53538","live","OTHER",37.6,"24073916010900","live",37.2,TRUE
"177337499020004","24073996010900","30763415020004","41-3-35-53538","live","OTHER",34.7,"24073916010900","live",33.6,TRUE
"177337496020004","24073989010900","30763415020004","41-3-35-53538","live","PSME",73.8,"24073916010900","live",72.6,TRUE
"177337497020004","24073992010900","30763415020004","41-3-35-53538","live","PIPO",27.3,"24073916010900","live",27.3,TRUE
"177337498020004","24073994010900","30763415020004","41-3-35-53538","live","PSME",14.3,"24073916010900","live",13.1,TRUE
"177337501020004","24074000010900","30763415020004","41-3-35-53538","live","ABCO",9.1,"24073916010900","live",8,TRUE
"177337502020004","24074002010900","30763415020004","41-3-35-53538","live","OTHER",10.7,"24073916010900","live",9.5,TRUE
"177337503020004","24074004010900","30763415020004","41-3-35-53538","live","PSME",5.7,"24073916010900","live",5.4,TRUE
"177337504020004","24074006010900","30763415020004","41-3-35-53538","dead","ABCO",5.3,"24073916010900","live",5.4,FALSE
"177337505020004","24074008010900","30763415020004","41-3-35-53538","live","OTHER",10.8,"24073916010900","live",9.5,TRUE
"177337506020004","24074010010900","30763415020004","41-3-35-53538","live","PIPO",31.7,"24073916010900","live",30.9,TRUE
"177337508020004","24074014010900","30763415020004","41-3-35-53538","live","OTHER",33.6,"24073916010900","live",32,TRUE
"177337509020004","24074016010900","30763415020004","41-3-35-53538","dead","OTHER",9.5,"24073916010900","live",9.6,FALSE
"177337517020004","24074020010900","30763415020004","41-3-35-53538","live","PSME",27.2,"24073916010900","live",24.5,TRUE
"177337518020004","24074022010900","30763415020004","41-3-35-53538","live","OTHER",10.1,"24073916010900","live",9.4,TRUE
"177337519020004","24074024010900","30763415020004","41-3-35-53538","live","OTHER",8.2,"24073916010900","live",7.8,TRUE
"177337520020004","24074026010900","30763415020004","41-3-35-53538","live","ABCO",10.2,"24073916010900","live",9.4,TRUE
"177337521020004","24074028010900","30763415020004","41-3-35-53538","live","OTHER",28.5,"24073916010900","live",27.9,TRUE
"177337522020004","24074030010900","30763415020004","41-3-35-53538","live","OTHER",25.1,"24073916010900","live",23.6,TRUE
"177337523020004","24074032010900","30763415020004","41-3-35-53538","dead","OTHER",30,"24073916010900","live",30.9,FALSE
"177337524020004","24074034010900","30763415020004","41-3-35-53538","dead","ABCO",23.9,"24073916010900","live",23.7,FALSE
"177337525020004","24074036010900","30763415020004","41-3-35-53538","live","PSME",5.8,"24073916010900","live",5,TRUE
"177337529020004","24074044010900","30763415020004","41-3-35-53538","live","PSME",9.6,"24073916010900","live",8.7,TRUE
"177337526020004","24074038010900","30763415020004","41-3-35-53538","live","OTHER",14.9,"24073916010900","live",13.6,TRUE
"177337527020004","24074040010900","30763415020004","41-3-35-53538","dead","OTHER",9,"24073916010900","live",9,FALSE
"177337528020004","24074042010900","30763415020004","41-3-35-53538","live","PSME",10.3,"24073916010900","live",8.7,TRUE
"177337531020004","24074048010900","30763415020004","41-3-35-53538","live","OTHER",6,"24073916010900","live",5.5,TRUE
"177337532020004","24074050010900","30763415020004","41-3-35-53538","live","PSME",15.6,"24073916010900","live",13.8,TRUE
"177337538020004","24074054010900","30763415020004","41-3-35-53538","live","OTHER",10,"24073916010900","live",9.6,TRUE
"177337539020004","24074056010900","30763415020004","41-3-35-53538","live","OTHER",5.3,"24073916010900","live",5.3,TRUE
"177337540020004","24074058010900","30763415020004","41-3-35-53538","live","OTHER",5.8,"24073916010900","live",5.1,TRUE
"177337541020004","24074060010900","30763415020004","41-3-35-53538","live","OTHER",29.7,"24073916010900","live",28.7,TRUE
"177337542020004","24074062010900","30763415020004","41-3-35-53538","live","OTHER",6.5,"24073916010900","live",5.7,TRUE
"177337543020004","24074064010900","30763415020004","41-3-35-53538","live","PILA",32.2,"24073916010900","live",31.5,TRUE
"177337544020004","24074066010900","30763415020004","41-3-35-53538","live","PILA",25.1,"24073916010900","live",24.3,TRUE
"177337545020004","24074068010900","30763415020004","41-3-35-53538","live","OTHER",34.9,"24073916010900","live",33.4,TRUE
"177337547020004","24074072010900","30763415020004","41-3-35-53538","live","OTHER",5.6,"24073916010900","live",5,TRUE
"177337548020004","24074074010900","30763415020004","41-3-35-53538","live","OTHER",20.3,"24073916010900","live",18.8,TRUE
"177415496020004","42208856010497","30852128020004","41-3-35-53701","live","PIPO",19.7,"41118747010497","live",17.9,TRUE
"177415497020004","42208857010497","30852128020004","41-3-35-53701","live","PIPO",29.6,"41118747010497","live",28.8,TRUE
"177415499020004","42208859010497","30852128020004","41-3-35-53701","dead","PIPO",NA,"41118747010497","live",10.7,FALSE
"177415500020004","42208860010497","30852128020004","41-3-35-53701","live","PIPO",11.8,"41118747010497","live",10.9,TRUE
"177415501020004","42208861010497","30852128020004","41-3-35-53701","live","PIPO",5.4,"41118747010497","live",5.4,TRUE
"177415502020004","42208862010497","30852128020004","41-3-35-53701","live","PIPO",19,"41118747010497","live",17.3,TRUE
"177415503020004","42208863010497","30852128020004","41-3-35-53701","live","ABCO",7.6,"41118747010497","live",6,TRUE
"177415504020004","42208864010497","30852128020004","41-3-35-53701","live","PIPO",15.4,"41118747010497","live",14.3,TRUE
"177415505020004","42208865010497","30852128020004","41-3-35-53701","live","PIPO",21.2,"41118747010497","live",19.6,TRUE
"177415506020004","42208866010497","30852128020004","41-3-35-53701","live","PIPO",14.2,"41118747010497","live",14.7,TRUE
"177415507020004","42208869010497","30852128020004","41-3-35-53701","live","ABCO",2.6,"41118747010497","live",2.2,TRUE
"177415508020004","42208870010497","30852128020004","41-3-35-53701","live","ABCO",5.6,"41118747010497","live",4.2,TRUE
"177415509020004","42208871010497","30852128020004","41-3-35-53701","live","ABCO",4.9,"41118747010497","live",3.9,TRUE
"177415510020004","42208872010497","30852128020004","41-3-35-53701","live","ABCO",1.1,"41118747010497","live",1.1,TRUE
"177415516020004","42208874010497","30852128020004","41-3-35-53701","live","ABCO",10.9,"41118747010497","live",9.2,TRUE
"177415517020004","42208875010497","30852128020004","41-3-35-53701","live","PIPO",6.1,"41118747010497","live",6,TRUE
"177415518020004","42208876010497","30852128020004","41-3-35-53701","live","ABCO",26.2,"41118747010497","live",24.4,TRUE
"177415519020004","42208877010497","30852128020004","41-3-35-53701","live","ABCO",36.1,"41118747010497","live",35.4,TRUE
"177415520020004","42208880010497","30852128020004","41-3-35-53701","dead","PIPO",6.7,"41118747010497","live",6.7,FALSE
"177415521020004","42208881010497","30852128020004","41-3-35-53701","live","ABCO",9.6,"41118747010497","live",8,TRUE
"177415522020004","42208882010497","30852128020004","41-3-35-53701","dead","PIPO",10.8,"41118747010497","live",10.4,FALSE
"177415526020004","42208886010497","30852128020004","41-3-35-53701","live","ABCO",8.3,"41118747010497","live",7.3,TRUE
"177415523020004","42208883010497","30852128020004","41-3-35-53701","dead","PIPO",7.6,"41118747010497","live",7.7,FALSE
"177415524020004","42208884010497","30852128020004","41-3-35-53701","live","ABCO",12.7,"41118747010497","live",11.1,TRUE
"177415525020004","42208885010497","30852128020004","41-3-35-53701","dead","PIPO",5.4,"41118747010497","live",5.5,FALSE
"177415527020004","42208887010497","30852128020004","41-3-35-53701","live","PILA",22.3,"41118747010497","live",20.8,TRUE
"177415528020004","42208888010497","30852128020004","41-3-35-53701","live","ABCO",13.4,"41118747010497","live",12.5,TRUE
"177415529020004","42208889010497","30852128020004","41-3-35-53701","live","ABCO",6.7,"41118747010497","live",6,TRUE
"177415530020004","42208890010497","30852128020004","41-3-35-53701","live","PIPO",40.5,"41118747010497","live",39.7,TRUE
"177415531020004","42208891010497","30852128020004","41-3-35-53701","live","PILA",4.7,"41118747010497","live",4.3,TRUE
"177415532020004","42208892010497","30852128020004","41-3-35-53701","live","ABCO",5.9,"41118747010497","live",5.3,TRUE
"177415533020004","42208893010497","30852128020004","41-3-35-53701","live","ABCO",7.8,"41118747010497","live",6.4,TRUE
"177415534020004","42208894010497","30852128020004","41-3-35-53701","live","PILA",38.2,"41118747010497","live",37.3,TRUE
"177415535020004","42208895010497","30852128020004","41-3-35-53701","live","PILA",37.5,"41118747010497","live",35.9,TRUE
"177415536020004","42208896010497","30852128020004","41-3-35-53701","live","PILA",33.7,"41118747010497","live",32.1,TRUE
"177415537020004","42208897010497","30852128020004","41-3-35-53701","live","ABCO",11.4,"41118747010497","live",9.7,TRUE
"177415538020004","42208898010497","30852128020004","41-3-35-53701","live","ABCO",7.5,"41118747010497","live",6,TRUE
"177415540020004","42208900010497","30852128020004","41-3-35-53701","live","ABCO",8.1,"41118747010497","live",6.4,TRUE
"177415541020004","42208901010497","30852128020004","41-3-35-53701","live","PIPO",35,"41118747010497","live",34.6,TRUE
"177415542020004","42208902010497","30852128020004","41-3-35-53701","live","PIPO",27.7,"41118747010497","live",27.4,TRUE
"177415544020004","42208903010497","30852128020004","41-3-35-53701","live","ABCO",14.5,"41118747010497","live",11.7,TRUE
"177415545020004","42208904010497","30852128020004","41-3-35-53701","live","ABCO",7.5,"41118747010497","live",6,TRUE
"177415546020004","42208905010497","30852128020004","41-3-35-53701","live","ABCO",7.8,"41118747010497","live",6.2,TRUE
"177415550020004","42208909010497","30852128020004","41-3-35-53701","live","PIPO",10.9,"41118747010497","live",10.8,TRUE
"177415551020004","42208910010497","30852128020004","41-3-35-53701","live","ABCO",6.5,"41118747010497","live",5.2,TRUE
"177415552020004","42208911010497","30852128020004","41-3-35-53701","dead","PIPO",11.3,"41118747010497","live",11.3,FALSE
"177415553020004","42208912010497","30852128020004","41-3-35-53701","live","ABCO",11.5,"41118747010497","live",9.8,TRUE
"177415554020004","42208913010497","30852128020004","41-3-35-53701","live","ABCO",9.1,"41118747010497","live",7.1,TRUE
"177415555020004","42208916010497","30852128020004","41-3-35-53701","dead","ABCO",NA,"41118747010497","live",3.9,FALSE
"177470749020004","42203707010497","30852690020004","41-3-35-61525","live","PIPO",18.7,"41118584010497","live",16.8,TRUE
"177470750020004","42203708010497","30852690020004","41-3-35-61525","live","OTHER",7.3,"41118584010497","live",5.8,TRUE
"177470752020004","42203710010497","30852690020004","41-3-35-61525","live","PIPO",10.5,"41118584010497","live",9.8,TRUE
"177470753020004","42203711010497","30852690020004","41-3-35-61525","live","PIPO",16.9,"41118584010497","live",15.8,TRUE
"177470754020004","42203712010497","30852690020004","41-3-35-61525","live","PIPO",22.9,"41118584010497","live",21,TRUE
"177470755020004","42203713010497","30852690020004","41-3-35-61525","live","PIPO",6.1,"41118584010497","live",5.5,TRUE
"177470756020004","42203714010497","30852690020004","41-3-35-61525","live","OTHER",6.6,"41118584010497","live",5.7,TRUE
"177470757020004","42203715010497","30852690020004","41-3-35-61525","live","PIPO",27.2,"41118584010497","live",24.7,TRUE
"177470758020004","42203716010497","30852690020004","41-3-35-61525","live","PILA",39.3,"41118584010497","live",37.4,TRUE
"177470759020004","42203717010497","30852690020004","41-3-35-61525","live","PILA",32.2,"41118584010497","live",30.8,TRUE
"177470760020004","42203718010497","30852690020004","41-3-35-61525","live","PIPO",10.5,"41118584010497","live",9.8,TRUE
"177470761020004","42203719010497","30852690020004","41-3-35-61525","live","PIPO",5.9,"41118584010497","live",5.8,TRUE
"177470762020004","42203720010497","30852690020004","41-3-35-61525","live","PIPO",7.6,"41118584010497","live",7.1,TRUE
"177470763020004","42203721010497","30852690020004","41-3-35-61525","live","PIPO",9.4,"41118584010497","live",8.1,TRUE
"177470767020004","42203725010497","30852690020004","41-3-35-61525","live","PIPO",7.9,"41118584010497","live",7.1,TRUE
"177470764020004","42203722010497","30852690020004","41-3-35-61525","live","PIPO",18.8,"41118584010497","live",16.2,TRUE
"177470765020004","42203723010497","30852690020004","41-3-35-61525","live","PIPO",8.5,"41118584010497","live",8,TRUE
"177470766020004","42203724010497","30852690020004","41-3-35-61525","live","PIPO",20.7,"41118584010497","live",20.6,TRUE
"177470768020004","42203726010497","30852690020004","41-3-35-61525","live","PIPO",7.4,"41118584010497","live",6.4,TRUE
"177470769020004","42203728010497","30852690020004","41-3-35-61525","live","PIPO",3.6,"41118584010497","live",1.3,TRUE
"177420707020004","42209740010497","30852157020004","41-3-35-62122","live","PIPO",10.4,"41118772010497","live",9.4,TRUE
"177420708020004","42209741010497","30852157020004","41-3-35-62122","dead","PIPO",NA,"41118772010497","live",6.2,FALSE
"177420709020004","42209742010497","30852157020004","41-3-35-62122","dead","PIPO",NA,"41118772010497","live",5.2,FALSE
"177420710020004","42209743010497","30852157020004","41-3-35-62122","dead","PIPO",6.9,"41118772010497","live",6.9,FALSE
"177420711020004","42209744010497","30852157020004","41-3-35-62122","live","ABCO",19.8,"41118772010497","live",17.4,TRUE
"177420712020004","42209745010497","30852157020004","41-3-35-62122","dead","PIPO",7.7,"41118772010497","live",7.9,FALSE
"177420713020004","42209746010497","30852157020004","41-3-35-62122","live","PIPO",7.6,"41118772010497","live",6.9,TRUE
"177420714020004","42209747010497","30852157020004","41-3-35-62122","live","PILA",11,"41118772010497","live",9.5,TRUE
"177420715020004","42209748010497","30852157020004","41-3-35-62122","live","PIPO",5.4,"41118772010497","live",5.3,TRUE
"177420716020004","42209749010497","30852157020004","41-3-35-62122","live","PIPO",7.8,"41118772010497","live",6.9,TRUE
"177420717020004","42209750010497","30852157020004","41-3-35-62122","live","ABCO",18.1,"41118772010497","live",16.5,TRUE
"177420718020004","42209751010497","30852157020004","41-3-35-62122","live","PIPO",8.6,"41118772010497","live",7.1,TRUE
"177420719020004","42209752010497","30852157020004","41-3-35-62122","live","PIPO",7,"41118772010497","live",6.1,TRUE
"177420720020004","42209753010497","30852157020004","41-3-35-62122","live","PIPO",9.9,"41118772010497","live",9.1,TRUE
"177420721020004","42209754010497","30852157020004","41-3-35-62122","live","PIPO",26.5,"41118772010497","live",25.9,TRUE
"177420722020004","42209755010497","30852157020004","41-3-35-62122","dead","OTHER",NA,"41118772010497","live",2.7,FALSE
"177420723020004","42209756010497","30852157020004","41-3-35-62122","live","PIPO",9.4,"41118772010497","live",7.9,TRUE
"177420724020004","42209757010497","30852157020004","41-3-35-62122","live","PIPO",25.4,"41118772010497","live",24.4,TRUE
"177420725020004","42209758010497","30852157020004","41-3-35-62122","live","PIPO",7.3,"41118772010497","live",6,TRUE
"177420726020004","42209759010497","30852157020004","41-3-35-62122","live","ABCO",17.6,"41118772010497","live",15.9,TRUE
"177420727020004","42209760010497","30852157020004","41-3-35-62122","dead","PIPO",9.5,"41118772010497","live",9.9,FALSE
"177420731020004","42209765010497","30852157020004","41-3-35-62122","live","PIPO",5.9,"41118772010497","live",5.4,TRUE
"177420728020004","42209761010497","30852157020004","41-3-35-62122","live","PIPO",13.1,"41118772010497","live",10.8,TRUE
"177420729020004","42209762010497","30852157020004","41-3-35-62122","live","PIPO",33.7,"41118772010497","live",33.1,TRUE
"177420730020004","42209764010497","30852157020004","41-3-35-62122","live","PIPO",28.2,"41118772010497","live",27.3,TRUE
"177420732020004","42209766010497","30852157020004","41-3-35-62122","live","PIPO",6.1,"41118772010497","live",5.4,TRUE
"177420733020004","42209767010497","30852157020004","41-3-35-62122","live","PIPO",12.8,"41118772010497","live",11,TRUE
"177420734020004","42209768010497","30852157020004","41-3-35-62122","live","PIPO",6.8,"41118772010497","live",5.9,TRUE
"177420735020004","42209769010497","30852157020004","41-3-35-62122","live","PIPO",5.5,"41118772010497","live",5.1,TRUE
"177420736020004","42209770010497","30852157020004","41-3-35-62122","live","PIPO",8.9,"41118772010497","live",7.9,TRUE
"177420737020004","42209771010497","30852157020004","41-3-35-62122","live","PIPO",8,"41118772010497","live",6.7,TRUE
"177420738020004","42209772010497","30852157020004","41-3-35-62122","live","PIPO",9.1,"41118772010497","live",8.1,TRUE
"177420739020004","42209773010497","30852157020004","41-3-35-62122","live","PIPO",25.4,"41118772010497","live",24.7,TRUE
"177420741020004","42209774010497","30852157020004","41-3-35-62122","live","OTHER",8,"41118772010497","live",6.3,TRUE
"177420742020004","42209775010497","30852157020004","41-3-35-62122","live","PIPO",9.6,"41118772010497","live",8.8,TRUE
"177420743020004","42209776010497","30852157020004","41-3-35-62122","live","PIPO",14.6,"41118772010497","live",12.8,TRUE
"177420744020004","42209777010497","30852157020004","41-3-35-62122","live","PIPO",7.6,"41118772010497","live",7.3,TRUE
"177420745020004","42209778010497","30852157020004","41-3-35-62122","live","OTHER",13.9,"41118772010497","live",12,TRUE
"177420746020004","42209779010497","30852157020004","41-3-35-62122","live","PIPO",26.5,"41118772010497","live",26.5,TRUE
"177420747020004","42209780010497","30852157020004","41-3-35-62122","live","PIPO",25.2,"41118772010497","live",24.8,TRUE
"177420748020004","42209781010497","30852157020004","41-3-35-62122","live","PIPO",25.7,"41118772010497","live",25.3,TRUE
"177420749020004","42209782010497","30852157020004","41-3-35-62122","live","PIPO",27,"41118772010497","live",26.3,TRUE
"177386761020004","24065623010900","30764705020004","41-3-35-65552","live","PIPO",11.7,"24065581010900","live",9,TRUE
"177386762020004","24065625010900","30764705020004","41-3-35-65552","live","PIPO",10.1,"24065581010900","live",7.3,TRUE
"177386763020004","24065627010900","30764705020004","41-3-35-65552","live","PIPO",10.2,"24065581010900","live",7.9,TRUE
"177386764020004","24065629010900","30764705020004","41-3-35-65552","live","PIPO",10.2,"24065581010900","live",8,TRUE
"177386765020004","24065631010900","30764705020004","41-3-35-65552","live","PIPO",8.9,"24065581010900","live",7.4,TRUE
"177386766020004","24065633010900","30764705020004","41-3-35-65552","live","PIPO",9.7,"24065581010900","live",7.4,TRUE
"177386767020004","24065635010900","30764705020004","41-3-35-65552","live","PIPO",7.4,"24065581010900","live",5.9,TRUE
"177386768020004","24065637010900","30764705020004","41-3-35-65552","live","PIPO",6.9,"24065581010900","live",5.4,TRUE
"177386769020004","24065639010900","30764705020004","41-3-35-65552","live","PIPO",8.9,"24065581010900","live",6.9,TRUE
"177386770020004","24065641010900","30764705020004","41-3-35-65552","live","PIPO",10.5,"24065581010900","live",8.5,TRUE
"177386771020004","24065643010900","30764705020004","41-3-35-65552","live","PIPO",11.4,"24065581010900","live",8.6,TRUE
"177386772020004","24065645010900","30764705020004","41-3-35-65552","live","CADE27",8.8,"24065581010900","live",5.5,TRUE
"177386773020004","24065647010900","30764705020004","41-3-35-65552","live","PIPO",9.7,"24065581010900","live",5.9,TRUE
"177386780020004","24065651010900","30764705020004","41-3-35-65552","live","PIPO",12.3,"24065581010900","live",9.6,TRUE
"177386759020004","24065619010900","30764705020004","41-3-35-65552","live","PIPO",8.1,"24065581010900","live",6.3,TRUE
"177386760020004","24065621010900","30764705020004","41-3-35-65552","live","PIPO",10.2,"24065581010900","live",7.6,TRUE
"177386779020004","24065649010900","30764705020004","41-3-35-65552","live","PIPO",15.1,"24065581010900","live",12.5,TRUE
"177386781020004","24065653010900","30764705020004","41-3-35-65552","live","PIPO",13.1,"24065581010900","live",10.1,TRUE
"177386782020004","24065655010900","30764705020004","41-3-35-65552","live","PIPO",11.1,"24065581010900","live",8.9,TRUE
"177386783020004","24065657010900","30764705020004","41-3-35-65552","harvested","PSME",NA,"24065581010900","live",19.1,FALSE
"177386784020004","24065659010900","30764705020004","41-3-35-65552","harvested","PILA",NA,"24065581010900","live",23.8,FALSE
"177386785020004","24065661010900","30764705020004","41-3-35-65552","harvested","PIPO",NA,"24065581010900","live",12.7,FALSE
"177386786020004","24065663010900","30764705020004","41-3-35-65552","live","ABCO",9.5,"24065581010900","live",5.9,TRUE
"177386787020004","24065665010900","30764705020004","41-3-35-65552","harvested","PIPO",NA,"24065581010900","live",16.1,FALSE
"177386788020004","24065667010900","30764705020004","41-3-35-65552","harvested","PSME",NA,"24065581010900","live",17.7,FALSE
"177479345020004","42204936010497","30852741020004","41-3-35-68177","live","PIPO",8.1,"41118627010497","live",7.4,TRUE
"177479346020004","42204937010497","30852741020004","41-3-35-68177","live","PIPO",8.7,"41118627010497","live",8.1,TRUE
"177479350020004","42204941010497","30852741020004","41-3-35-68177","live","PIPO",5.8,"41118627010497","live",5.4,TRUE
"177479347020004","42204938010497","30852741020004","41-3-35-68177","live","PIPO",5.5,"41118627010497","live",5.3,TRUE
"177479348020004","42204939010497","30852741020004","41-3-35-68177","live","PIPO",7.1,"41118627010497","live",6.7,TRUE
"177479349020004","42204940010497","30852741020004","41-3-35-68177","live","PILA",6.3,"41118627010497","live",5.4,TRUE
"177479351020004","42204942010497","30852741020004","41-3-35-68177","live","PIPO",7.3,"41118627010497","live",6.8,TRUE
"177479352020004","42204943010497","30852741020004","41-3-35-68177","live","PIPO",9.5,"41118627010497","live",8.7,TRUE
"177479353020004","42204944010497","30852741020004","41-3-35-68177","live","PIPO",6.7,"41118627010497","live",6.3,TRUE
"177479354020004","42204945010497","30852741020004","41-3-35-68177","live","PIPO",8.3,"41118627010497","live",7.5,TRUE
"177479355020004","42204946010497","30852741020004","41-3-35-68177","live","PILA",9.2,"41118627010497","live",7.6,TRUE
"177479356020004","42204947010497","30852741020004","41-3-35-68177","live","PIPO",5.6,"41118627010497","live",5.4,TRUE
"177479357020004","42204948010497","30852741020004","41-3-35-68177","live","PIPO",8.2,"41118627010497","live",7.8,TRUE
"177479358020004","42204949010497","30852741020004","41-3-35-68177","live","PIPO",41.1,"41118627010497","live",41,TRUE
"177479359020004","42204950010497","30852741020004","41-3-35-68177","live","PIPO",32.5,"41118627010497","live",32.5,TRUE
"177479360020004","42204951010497","30852741020004","41-3-35-68177","live","PILA",4.7,"41118627010497","live",4.3,TRUE
"177479361020004","42204952010497","30852741020004","41-3-35-68177","live","PILA",5.4,"41118627010497","live",4.4,TRUE
"177479362020004","42204953010497","30852741020004","41-3-35-68177","dead","PIPO",NA,"41118627010497","live",1.9,FALSE
"177479363020004","42204954010497","30852741020004","41-3-35-68177","live","PIPO",3.5,"41118627010497","live",3.4,TRUE
"177479364020004","42204955010497","30852741020004","41-3-35-68177","live","PILA",1.4,"41118627010497","live",1.2,TRUE
"177479365020004","42204956010497","30852741020004","41-3-35-68177","dead","PIPO",NA,"41118627010497","live",2.6,FALSE
"177479366020004","42204957010497","30852741020004","41-3-35-68177","live","PILA",2.9,"41118627010497","live",2.6,TRUE
"177479367020004","42204958010497","30852741020004","41-3-35-68177","live","PILA",5.6,"41118627010497","live",4.8,TRUE
"177479368020004","42204959010497","30852741020004","41-3-35-68177","live","PILA",1.8,"41118627010497","live",1.4,TRUE
"177479370020004","42204960010497","30852741020004","41-3-35-68177","live","PILA",32.1,"41118627010497","live",30.9,TRUE
"177479371020004","42204962010497","30852741020004","41-3-35-68177","live","PIPO",26.7,"41118627010497","live",26.1,TRUE
"177479372020004","42204963010497","30852741020004","41-3-35-68177","live","PILA",29,"41118627010497","live",28.3,TRUE
"177479373020004","42204964010497","30852741020004","41-3-35-68177","live","PIPO",22.7,"41118627010497","live",22.7,TRUE
"177479374020004","42204965010497","30852741020004","41-3-35-68177","live","PIPO",13.9,"41118627010497","live",13.1,TRUE
"177479375020004","42204966010497","30852741020004","41-3-35-68177","live","PIPO",21.8,"41118627010497","live",21.5,TRUE
"177479376020004","42204967010497","30852741020004","41-3-35-68177","live","PILA",29,"41118627010497","live",28.4,TRUE
"177479377020004","42204969010497","30852741020004","41-3-35-68177","live","PIPO",16,"41118627010497","live",15.5,TRUE
"177479381020004","42204973010497","30852741020004","41-3-35-68177","live","PIPO",3.2,"41118627010497","live",2.7,TRUE
"177479378020004","42204970010497","30852741020004","41-3-35-68177","live","PIPO",25.4,"41118627010497","live",24.8,TRUE
"177479379020004","42204971010497","30852741020004","41-3-35-68177","live","PILA",1.8,"41118627010497","live",1.2,TRUE
"177479380020004","42204972010497","30852741020004","41-3-35-68177","live","PILA",1.5,"41118627010497","live",1.1,TRUE
"177479382020004","42204974010497","30852741020004","41-3-35-68177","live","PILA",1.5,"41118627010497","live",1,TRUE
"177479383020004","42204975010497","30852741020004","41-3-35-68177","live","PIPO",2.3,"41118627010497","live",2,TRUE
"177479385020004","42204977010497","30852741020004","41-3-35-68177","dead","PILA",NA,"41118627010497","live",1.7,FALSE
"177479386020004","42204978010497","30852741020004","41-3-35-68177","live","PIPO",1,"41118627010497","live",1,TRUE
"177479387020004","42204979010497","30852741020004","41-3-35-68177","live","PILA",3.9,"41118627010497","live",2.8,TRUE
"177479388020004","42204980010497","30852741020004","41-3-35-68177","dead","PILA",NA,"41118627010497","live",1.6,FALSE
"177479389020004","42204981010497","30852741020004","41-3-35-68177","live","PILA",2,"41118627010497","live",1.5,TRUE
"177479390020004","42204982010497","30852741020004","41-3-35-68177","live","PILA",2.4,"41118627010497","live",1.7,TRUE
"177479394020004","42204983010497","30852741020004","41-3-35-68177","live","PIPO",9.5,"41118627010497","live",8.8,TRUE
"177479395020004","42204984010497","30852741020004","41-3-35-68177","live","OTHER",8.7,"41118627010497","live",7.9,TRUE
"177479396020004","42204985010497","30852741020004","41-3-35-68177","live","PILA",8,"41118627010497","live",6.8,TRUE
"177479397020004","42204986010497","30852741020004","41-3-35-68177","live","PILA",6.2,"41118627010497","live",5.1,TRUE
"177479398020004","42204987010497","30852741020004","41-3-35-68177","live","PILA",8.9,"41118627010497","live",8,TRUE
"177479399020004","42204988010497","30852741020004","41-3-35-68177","live","PILA",7.9,"41118627010497","live",6.7,TRUE
"177479400020004","42204989010497","30852741020004","41-3-35-68177","live","PILA",6.2,"41118627010497","live",5.6,TRUE
"177479401020004","42204990010497","30852741020004","41-3-35-68177","live","PILA",10.5,"41118627010497","live",9.1,TRUE
"177479402020004","42204991010497","30852741020004","41-3-35-68177","live","PILA",6.3,"41118627010497","live",5.6,TRUE
"177479403020004","42204992010497","30852741020004","41-3-35-68177","live","PIPO",18.3,"41118627010497","live",17.9,TRUE
