# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 1
# model = fecd_model_model
# start_datetime = 2023-10-05 21:41:01 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = C:/Users/dfoster/AppData/Local/Temp/RtmpWk9ck5/standata-484020e736b9.json
# init = 2 (Default)
# random
#   seed = 110819
# output
#   file = C:/Users/dfoster/Documents/pila2021/02-data/03-results/pila_fecd_size-4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = C:/Users/dfoster/Documents/pila2021/02-data/03-results/fecd_model-profile-4.csv
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.1
# stancflags = --name=fecd_model_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta.1,kappa
# Adaptation terminated
# Step size = 0.78736
# Diagonal elements of inverse mass matrix:
# 0.0548165, 0.232705
-140.214,0.887449,0.78736,2,3,0,140.396,-2.63885,0.0393845
-139.648,0.984662,0.78736,2,7,0,140.428,-3.07041,0.0802141
-142.268,0.83549,0.78736,2,3,0,142.381,-2.67678,0.161491
-143.67,0.980951,0.78736,2,3,0,144.723,-3.18689,0.0174822
-143.036,1,0.78736,2,7,0,145.656,-3.45008,0.101154
-144.886,0.732752,0.78736,1,1,0,145.175,-3.54827,0.12118
-142.696,1,0.78736,2,3,0,145.541,-2.34879,0.054847
-141.612,0.950392,0.78736,2,3,0,143.702,-3.42583,0.0564951
-142.252,0.869723,0.78736,1,1,0,142.55,-3.47025,0.0658982
-139.173,1,0.78736,3,7,0,141.958,-2.99865,0.0555226
-139.959,0.900978,0.78736,2,3,0,140.079,-3.06005,0.0954385
-140.691,0.919114,0.78736,2,3,0,141.391,-2.74995,0.0284093
-141.202,0.744653,0.78736,3,7,0,143.444,-3.33412,0.0342847
-139.979,0.971679,0.78736,2,3,0,141.718,-2.74837,0.0879964
-141.056,0.789351,0.78736,1,1,0,141.07,-2.6431,0.104729
-140.186,0.985941,0.78736,3,7,0,142.116,-3.24537,0.0464368
-139.154,0.964606,0.78736,1,3,0,140.542,-2.97747,0.0597158
-139.154,0.609024,0.78736,2,3,0,142.601,-2.97747,0.0597158
-139.147,1,0.78736,1,1,0,139.156,-2.97375,0.0591006
-139.869,0.924094,0.78736,2,3,0,139.899,-2.78533,0.0356387
-141.725,0.740759,0.78736,3,7,0,142.898,-2.54847,0.026826
-141.917,0.995689,0.78736,3,7,0,141.972,-2.53429,0.0260408
-142.073,0.993581,0.78736,3,7,0,142.113,-3.28937,0.124451
-141.087,1,0.78736,1,1,0,142.069,-3.14964,0.124752
-141.058,0.91752,0.78736,2,3,0,142.5,-2.54325,0.0338024
-139.623,0.984237,0.78736,3,7,0,141.013,-3.0962,0.0743498
-139.363,1,0.78736,2,3,0,139.712,-2.77971,0.0596291
-139.139,1,0.78736,2,3,0,139.366,-2.88958,0.0589139
-139.28,0.970131,0.78736,1,3,0,139.381,-2.96085,0.0723176
-139.503,0.783905,0.78736,2,3,0,141.289,-3.10707,0.0480732
-140.014,0.869529,0.78736,2,7,0,140.702,-3.13403,0.085263
-139.661,1,0.78736,2,3,0,140.126,-3.14231,0.0644844
-139.832,0.976612,0.78736,2,3,0,140.354,-2.70406,0.0710713
-139.548,1,0.78736,1,1,0,139.812,-2.76824,0.071363
-139.683,0.992562,0.78736,2,3,0,139.867,-2.69981,0.0586073
-139.188,0.949213,0.78736,1,3,0,140.125,-2.95186,0.0482851
-140.641,0.850816,0.78736,2,3,0,140.669,-2.54849,0.044551
-140.641,0.788141,0.78736,1,1,0,141.83,-2.54849,0.044551
